name,year,selling_price,km_driven,fuel,combustible_estimado_l,seller_type,transmission,owner,tipo_carroceria,potencia_motor_hp,nivel_seguridad,calidad_auto,score_calidad,eficiencia_km_l
Hyundai Xcent 1.2 Kappa Base,2007,2054254,33491,0,3544.0,0,1,0,3,284,2.1,Media,6.6000000000000005,9.450056433408578
Tata Winger Deluxe - Hi Roof (AC),2003,1913096,21080,1,2230.7,0,0,0,1,120,1.4,Baja,4.9,9.449948446675933
Tata Indica Vista Terra Quadrajet 1.3L,2003,992969,39880,0,4220.1,1,0,1,1,161,1.3,Media,5.0,9.450013032866519
Tata Tiago 1.05 Revotorq XZ Plus,2004,58981,196037,0,20744.7,0,0,0,3,352,1.6,Media,6.5,9.449979994890262
Tata Nano LX,2000,2463387,116056,2,12281.1,2,0,1,1,74,1.6,Baja,4.6000000000000005,9.449967836757294
Tata Manza Aura (ABS) Quadrajet BS IV,2016,157154,52361,1,4617.4,0,0,1,4,109,1.2,Media,5.8999999999999995,11.339931563217396
Hyundai Xcent 1.2 Kappa S,2001,1778177,92685,3,9807.9,2,0,0,1,319,1.4,Media,5.5,9.450035175725692
Ford Fiesta 1.6 Duratec S,2007,1098378,85875,0,9087.3,1,0,0,2,160,1.0,Baja,4.6000000000000005,9.450001650655311
Maruti Swift Dzire AMT ZXI Plus BS IV,2006,756465,99841,1,10565.2,1,0,4,2,69,1.5,Baja,4.5,9.44998674894938
Honda Brio 1.2 S Option MT,2014,1102233,202962,1,18792.8,0,0,0,5,303,2.2,Media,6.1,10.79998722915159
Maruti Swift VXi BSIV,2004,986184,207228,4,21928.9,0,1,0,4,182,3.4,Media,6.3,9.449995211798129
Maruti Wagon R VXI AMT1.2BSIV,2001,2320564,205362,2,21731.4,1,0,2,3,209,2.0,Media,6.0,9.450012424418123
Fiat Linea Emotion,2006,1789886,152665,3,16155.0,0,1,0,3,218,2.1,Media,6.3,9.450015475085113
Renault Duster Petrol RxL,2007,713227,152239,3,16109.9,1,0,0,3,312,1.0,Media,6.2,9.450027622766125
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2006,2096771,93091,0,9850.9,1,0,2,3,391,1.7,Media,6.800000000000001,9.449999492432164
Ford Freestyle Titanium,2006,1055591,38005,1,4021.7,0,0,0,5,260,1.7,Media,5.1,9.449983837680584
Maruti Alto 800 LXI Opt BSIV,2013,772300,242903,0,23067.7,0,0,1,3,343,1.3,Media,6.8999999999999995,10.530005158728438
Hyundai Verna 1.6 CRDi AT SX,2020,1618473,70471,1,5674.0,0,0,0,5,157,2.4,Media,6.2,12.419985900599224
Hyundai Getz GLX,2017,2185021,131718,4,11345.2,0,0,1,2,281,2.0,Media,6.4,11.61002009660473
Hyundai i20 Asta 1.4 CRDi,2005,548185,111379,0,11786.1,1,1,0,5,267,3.2,Media,5.8,9.450030120226367
Honda City i VTEC V,2003,961604,55728,0,5897.1,1,0,0,3,334,1.5,Media,6.3,9.450068677824692
Hyundai i20 1.4 CRDi Sportz,2009,298577,144763,1,15318.8,0,0,0,5,393,1.3,Media,5.5,9.450022194949996
Mahindra Thar 4X4,2017,926143,14756,0,1271.0,1,0,0,1,106,2.2,Media,6.3,11.609756097560975
Toyota Camry 2.5 Hybrid,2011,378396,128670,0,12879.9,0,0,1,3,174,1.1,Media,6.0,9.989984394288776
Renault Duster 85PS Diesel RxE,2015,2265880,41308,0,3731.5,0,0,0,5,243,1.4,Media,5.6000000000000005,11.070079056679619
Tata Bolt Revotron XM,2006,573846,69079,0,7309.9,0,1,2,1,70,2.4,Media,5.300000000000001,9.450060876345779
Ford Ikon 1.8 D,2005,2017791,70524,1,7462.9,2,0,0,5,136,1.4,Baja,4.4,9.449945731552079
Honda Accord 2.4 AT,2004,1124377,196538,0,20797.7,2,0,1,1,389,1.0,Media,5.699999999999999,9.449987258206436
Tata Indica Vista Terra TDI BSIII,2002,792647,14327,0,1516.1,0,0,0,5,280,2.4,Media,5.300000000000001,9.449904359870722
Honda Brio 1.2 S Option MT,2011,1858501,164592,3,16475.7,0,0,0,1,113,2.3,Media,5.8,9.989985251006027
Volkswagen Vento 1.5 TDI Highline BSIV,2014,2130776,179380,1,16609.3,0,0,0,3,118,1.6,Media,6.3,10.79997350881735
MG Hector Smart AT,2009,1713573,110561,0,11699.6,1,1,3,1,252,2.7,Media,6.3,9.449981195938323
Chevrolet Sail 1.3 LS,2019,2462566,99436,0,8184.0,0,1,0,1,91,3.8,Media,7.199999999999999,12.150048875855328
Maruti SX4 S Cross DDiS 320 Zeta,2018,2402712,21533,1,1812.5,0,1,0,3,205,3.7,Alta,8.100000000000001,11.880275862068965
Tata New Safari 4X4,2015,818026,102417,0,9251.8,1,0,0,1,191,2.2,Media,6.4,11.069953954906072
Volkswagen Jetta 1.9 TDI Comfortline DSG,2010,782119,98318,1,10115.0,0,0,0,3,267,1.7,Media,6.5,9.720019772614929
Renault Duster 110PS Diesel RxZ AWD,2007,2163372,180560,1,19106.9,0,1,1,3,397,2.3,Media,7.1,9.449989270891667
Skoda Octavia Classic 1.9 TDI MT,2002,1374112,203232,0,21506.0,0,1,0,5,272,2.2,Media,5.2,9.450013949595462
Mahindra Bolero 2011-2019 SLE,2022,445462,45429,2,3505.3,1,1,0,2,238,4.4,Alta,7.9,12.960089008073489
Volkswagen Jetta 1.9 Highline TDI,2006,1380730,187798,0,19872.8,2,1,3,3,369,2.1,Media,6.8999999999999995,9.450002012801418
Maruti Swift DDiS VDI,2022,2274103,91348,0,7048.5,0,0,3,1,185,3.3,Alta,7.6,12.95992055047173
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2006,1429078,78065,3,8260.8,0,0,0,1,197,2.0,Media,5.6000000000000005,9.450053263606431
Maruti Swift Ldi BSIII,2013,198306,156725,0,14883.7,0,0,1,2,304,1.6,Media,5.8999999999999995,10.52997574527839
Hyundai Xcent 1.1 CRDi SX Option,2001,932622,192993,1,20422.5,0,0,0,5,252,1.3,Baja,4.6000000000000005,9.450018362100625
Maruti Swift Dzire LDi,2009,492667,98396,1,10412.3,0,0,1,1,334,1.5,Media,6.0,9.449977430538883
Ford Figo Aspire 1.5 TDCi Titanium,2018,2272375,18654,0,1570.2,0,1,0,1,194,3.8,Alta,7.5,11.88001528467711
Maruti Ciaz VDi Plus,2008,572886,138180,4,14622.2,0,1,0,1,104,4.0,Media,6.3,9.450014361723953
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2015,649493,74483,0,6728.4,1,0,4,3,97,2.0,Media,6.5,11.069942333987278
Chevrolet Sail 1.2 LT ABS,2018,1513576,12899,0,1085.8,0,0,0,4,194,2.7,Media,7.1,11.879720022103518
Tata Tigor 1.2 Revotron XM,2017,997176,149444,2,12872.0,2,0,0,3,294,1.6,Media,7.3,11.610006215040398
Honda City i DTec SV,2008,1099658,173754,0,18386.7,0,0,1,1,126,2.2,Media,5.5,9.449982868051363
Maruti 800 AC BSIII,2015,1502940,100909,1,9115.5,0,0,0,3,134,2.4,Media,6.8999999999999995,11.07004552684987
Maruti Ciaz VDi Plus,2012,1257142,109971,1,10718.4,0,0,0,1,323,2.4,Media,6.7,10.260020152261532
Hyundai EON Era Plus Option,2009,2122551,203871,0,21573.7,0,0,0,5,149,1.8,Baja,4.8,9.449978445978205
Hyundai i20 1.2 Asta,2019,911525,96724,0,7960.8,1,0,1,2,161,2.1,Media,6.2,12.150035172344488
Renault Pulse RxZ Optional,2013,2183871,172655,0,16396.5,1,0,1,3,62,1.1,Media,5.8,10.529991156649285
Maruti Swift LXi BSIV,2011,98737,34295,1,3432.9,0,1,0,2,152,2.6,Media,5.6000000000000005,9.990095837338693
Hyundai Santro Xing XG AT,2018,2254423,202185,0,17018.9,1,0,0,1,71,3.1,Media,6.7,11.880027498839524
Tata Manza Aqua Quadrajet BS IV,2006,231676,85565,0,9054.5,2,1,0,3,141,2.7,Media,6.3,9.449997238941963
Skoda Fabia 1.2L Diesel Ambiente,2022,642127,54574,0,4211.0,0,0,1,1,230,2.9,Alta,7.6,12.959867014960817
Skoda Laura L n K 1.9 PD,2014,2329227,106067,0,9821.0,0,0,0,2,293,2.3,Media,6.3,10.800020364524997
Tata Nano Cx BSIII,2015,1540689,201006,1,18157.7,0,0,0,1,363,1.1,Media,6.5,11.070014374067199
Fiat Avventura MULTIJET Emotion,2007,137745,35066,3,3710.7,1,1,0,2,104,3.4,Media,5.6000000000000005,9.449969008542864
Ford EcoSport 1.5 Diesel Titanium BSIV,2009,176298,219221,0,23198.0,0,0,0,2,84,1.5,Baja,4.6000000000000005,9.44999568928356
Hyundai Santro Xing GL PLUS CNG,2003,2451583,221168,0,23404.0,0,0,0,4,63,1.1,Baja,4.699999999999999,9.45000854554777
Toyota Innova Crysta 2.5 VX BS IV,2018,747143,145017,1,12206.8,0,1,0,5,289,4.3,Alta,7.5,11.880017695055216
Honda Amaze S i-Vtech,2018,421467,34418,0,2897.1,0,1,0,3,254,4.4,Alta,8.6,11.880156018087053
Ford Ecosport 1.5 Petrol Ambiente,2020,1053231,87607,2,7053.7,1,0,0,1,215,3.2,Alta,7.5,12.420006521400117
Datsun GO T Option BSIV,2014,1560107,54874,0,5080.9,0,0,0,2,169,2.2,Media,5.8,10.800055108346948
Honda Amaze S i-VTEC,2013,1837702,117158,0,11126.1,0,1,0,1,224,3.3,Media,6.8999999999999995,10.530015009751844
Renault Triber RXT BSIV,2000,2367165,153202,3,16211.9,2,0,0,3,388,1.8,Media,6.5,9.449971934196485
Hyundai Getz GLS ABS,2015,849235,91257,0,8243.6,0,1,1,1,120,3.0,Media,6.5,11.07004221456645
Toyota Fortuner 4x4 MT,2009,63698,135538,0,14342.6,0,0,0,4,268,1.4,Media,5.8999999999999995,9.450029980617183
Tata Nano Cx BSIV,2018,65376,204320,0,17198.7,1,0,0,1,184,2.4,Media,6.800000000000001,11.879967671975207
Ford Figo Titanium Diesel BSIV,2021,2422413,218699,4,17234.0,1,0,3,1,366,3.9,Alta,8.5,12.68997330857607
Hyundai Santa Fe 4WD AT,2002,2383743,217465,1,23012.2,0,0,0,1,346,2.1,Media,6.0,9.449987397988892
Maruti Baleno Delta Diesel,2004,1529748,177466,0,18779.5,0,1,0,3,144,2.6,Media,6.2,9.44998535637264
Hyundai Verna CRDi,2008,2142902,247444,1,26184.6,1,1,3,2,268,2.6,Media,5.8,9.449982050518244
Toyota Innova 2.5 G1 BSIV,2017,687293,54635,0,4705.9,0,1,0,1,293,3.4,Alta,7.6,11.60989396289764
Nissan Evalia XV,2010,1317426,118023,0,12142.3,1,1,1,1,102,2.8,Media,5.8999999999999995,9.719987152351697
Ford Classic 1.4 Duratorq LXI,2015,378624,104837,1,9470.4,1,0,0,5,343,2.5,Media,6.5,11.069965365771246
Maruti Zen LX - BS III,2001,737055,218161,1,23085.8,0,1,0,1,310,3.3,Media,6.4,9.450008230167462
Honda City 1.5 E MT,2011,889665,22404,0,2242.6,1,0,0,3,226,2.0,Media,6.6000000000000005,9.990189958084366
Ford Freestyle Trend Petrol BSIV,2021,1471742,77629,0,6117.3,0,0,0,2,252,2.0,Media,6.7,12.690075686986088
Mahindra XUV500 W11 Option AT AWD,2005,1514294,18156,0,1921.3,1,0,0,2,126,1.4,Baja,4.6000000000000005,9.449851662936554
Mahindra Scorpio 2.6 SLX CRDe,2010,493226,191690,1,19721.2,1,0,0,2,266,1.6,Media,5.5,9.719996754761373
Jaguar XF 5.0 Litre V8 Petrol,2007,2239681,54999,1,5820.0,0,1,0,2,383,3.0,Media,6.4,9.45
Maruti Swift Dzire ZXI 1.2 BS IV,2011,1565697,149857,1,15000.7,0,0,0,3,95,1.6,Media,5.8999999999999995,9.99000046664489
Hyundai i20 Active 1.2 S,2001,1864360,184431,1,19516.5,0,1,3,2,345,3.2,Media,6.1,9.45000384290216
Maruti Swift VVT ZXI,2008,1723783,226879,1,24008.4,0,0,1,2,338,2.0,Media,5.8,9.449984172206394
Hyundai Santro Xing GLS Audio LPG,2014,1968541,19694,1,1823.5,0,1,1,1,234,2.5,Media,6.6000000000000005,10.800109679188374
Maruti Alto 800 LX,2001,522803,172186,0,18220.7,1,1,0,2,70,3.2,Media,5.1,9.450021129813893
Hyundai Creta 1.6 SX Automatic,2000,1584851,74549,0,7888.8,0,0,0,2,78,1.5,Baja,4.2,9.44997971808133
Hyundai Verna SX AT Diesel,2009,1821246,193302,0,20455.2,0,0,0,2,249,1.1,Media,5.1,9.450017599436817
Maruti Ciaz VDI SHVS,2001,2357022,37799,0,3999.9,1,1,0,5,131,2.3,Baja,4.6000000000000005,9.449986249656241
Mahindra Xylo D2 Maxx,2011,643695,95288,1,9538.3,0,0,1,5,358,1.0,Media,5.4,9.990040153905833
Mahindra Jeep MM 550 XDB,2022,1696673,147228,2,11360.2,1,0,3,1,134,3.2,Media,7.4,12.959983098889102
Maruti Esteem Vxi,2007,329373,146376,0,15489.5,0,0,1,3,196,1.9,Media,6.2,9.450014525969205
Maruti Swift VVT ZXI,2004,669113,45645,2,4830.2,0,0,0,1,297,1.9,Media,5.8,9.449919258001739
Maruti Baleno Delta 1.3,2021,970764,175010,0,13791.2,0,0,1,2,340,3.0,Alta,7.5,12.689976216717906
Honda City 1.5 V AT,2000,577433,193054,0,20429.0,1,0,0,2,346,2.0,Media,5.5,9.449997552498898
Hyundai EON 1.0 Era Plus,2014,1195865,82614,1,7649.4,0,1,0,1,200,2.8,Media,6.6000000000000005,10.80006275001961
Hyundai Xcent 1.1 CRDi Base,2005,1761738,227686,0,24093.8,0,0,0,1,380,2.3,Media,6.4,9.449982983174095
Tata Tigor 1.2 Revotron XZ Option,2011,470129,138387,0,13852.6,0,1,0,1,217,2.7,Media,6.3,9.98996578259677
Maruti Swift Vdi BSIII,2007,2204940,228828,0,24214.6,1,0,1,1,260,2.2,Media,6.0,9.450001238921974
Honda City V AT,2012,1762091,233339,2,22742.6,0,1,0,2,88,3.2,Media,5.8,10.259996658253675
Ford Freestyle Trend Petrol BSIV,2018,201744,103369,1,8701.1,1,0,0,4,154,2.3,Media,6.800000000000001,11.879992184896162
Maruti Wagon R LX BSIII,2000,1268174,17420,0,1843.4,1,0,0,3,333,1.7,Media,6.3,9.449929478138223
Hyundai i20 1.2 Sportz,2010,1930352,23312,0,2398.4,0,1,0,2,190,3.3,Media,6.0,9.71981320880587
Mahindra Scorpio SLX 2.6 Turbo 8 Str,2019,959251,26395,4,2172.4,0,0,3,2,306,4.2,Alta,7.800000000000001,12.150156508930214
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2000,462230,45301,0,4793.8,0,0,3,2,94,1.0,Baja,4.0,9.449914472860778
Hyundai Elantra 2.0 SX AT,2007,1606321,51972,2,5499.7,0,0,3,1,191,1.3,Media,5.300000000000001,9.449969998363548
Fiat Linea Classic 1.3 Multijet,2004,744058,68294,0,7226.9,0,0,0,5,356,1.6,Media,5.300000000000001,9.449971633757213
Mahindra Scorpio SLE BS IV,2016,577800,85853,1,7570.8,0,0,0,1,394,1.1,Media,6.7,11.340016907063982
Maruti Celerio LXI MT BSIV,2007,128743,125135,1,13241.8,0,0,4,5,173,1.4,Baja,4.6000000000000005,9.44999924481566
Maruti Esteem Vxi - BSIII,2009,397786,184297,0,19502.3,0,0,4,3,149,1.4,Media,5.8,9.450013588140886
Hyundai Getz GLS,2001,654146,87504,1,9259.7,0,0,0,2,282,1.3,Baja,4.9,9.44998218084819
Fiat Linea 1.3 Multijet Emotion,2008,1723228,27854,0,2947.5,0,0,1,2,345,1.6,Media,5.6000000000000005,9.450042408821036
Ford Fiesta Petrol Trend,2023,1604109,126373,1,9552.0,1,0,0,1,146,3.2,Alta,7.5,13.23000418760469
Tata Indica LSI,2022,2334384,75780,1,5847.2,0,0,3,3,281,2.4,Alta,8.100000000000001,12.96004925434396
Tata Indigo LX Dicor,2002,2075321,167001,0,17672.1,0,0,0,5,326,1.9,Media,5.2,9.449980477702141
Honda City i-DTEC SV,2017,778927,111458,1,9600.2,0,0,2,4,92,1.8,Media,6.2,11.609966459032103
Honda City i VTEC V,2006,1231447,62103,0,6571.7,0,0,0,2,353,2.2,Media,5.8999999999999995,9.450066192918118
Renault Lodgy 85PS RxL,2014,169095,68620,0,6353.7,0,0,0,2,297,1.6,Media,6.0,10.800006295544328
Toyota Innova 2.0 VX 7 Seater,2020,1658412,94590,1,7615.9,0,1,0,2,64,3.3,Media,6.5,12.420068540815926
BMW 5 Series 525d Sedan,2021,1001399,89124,0,7023.2,0,0,0,1,246,3.3,Alta,7.7,12.689941906823101
Toyota Camry Hybrid 2.5,2019,2237602,49590,0,4081.5,1,0,0,4,307,3.2,Alta,7.9,12.14994487320838
Volkswagen Vento 1.5 TDI Highline Plus AT,2017,916603,105196,0,9060.8,1,0,1,3,158,1.9,Media,6.8999999999999995,11.610012360939432
Hyundai Tucson CRDi,2002,2454710,77554,0,8206.8,0,1,0,2,110,2.1,Baja,4.699999999999999,9.449968318955014
Maruti Omni 5 Str STD LPG,2022,316441,146693,0,11318.9,1,0,1,2,124,2.0,Media,6.3,12.960004947477229
Maruti Alto K10 LXI CNG,2013,683801,122781,0,11660.1,0,0,0,1,255,1.3,Media,6.0,10.530012607095994
Maruti Gypsy King Hard Top,2023,2283232,5973,1,451.5,0,0,0,3,117,2.3,Alta,7.5,13.22923588039867
Ambassador Grand 1800 ISZ MPFI PW CL,2001,267885,245210,1,25948.1,0,1,0,1,235,2.2,Media,5.6000000000000005,9.450017535002564
Mahindra KUV 100 mFALCON G80 K2,2013,1476201,63786,2,6057.5,0,0,0,1,245,1.4,Media,6.0,10.530086669418077
Honda Mobilio S i DTEC,2021,197892,109919,0,8661.9,0,0,4,1,224,2.5,Media,7.199999999999999,12.689941006014847
Ford Fusion 1.6 Duratec Petrol,2010,514764,42097,1,4331.0,1,1,1,3,194,3.1,Media,7.0,9.719926114061417
Fiat Grande Punto EVO 1.3 Dynamic,2015,2300477,126403,1,11418.5,0,1,1,2,119,3.1,Media,6.2,11.070017953321365
OpelCorsa 1.6Gls,2007,996740,39245,0,4152.9,0,1,0,1,374,2.2,Media,6.4,9.45002287558092
Volkswagen Passat 1.8 TSI MT,2006,641444,201283,1,21299.8,0,0,0,1,348,2.5,Media,6.4,9.44999483563226
Mahindra Scorpio BSIV,2010,2142461,59841,1,6156.5,0,0,4,2,238,2.1,Media,5.6000000000000005,9.719970762608625
Ford EcoSport 1.5 Petrol Titanium BSIV,2002,110263,30346,0,3211.2,0,0,0,5,182,1.2,Baja,4.3,9.450049825610364
Maruti Celerio VXI Optional,2016,1217208,110633,1,9756.0,0,1,1,1,393,2.2,Media,7.199999999999999,11.339995899959
Ford Ecosport 1.5 Ti VCT AT Titanium,2013,2163727,76980,0,7310.5,0,0,0,3,353,1.1,Media,6.8999999999999995,10.530059503453936
Hyundai Santro GS,2005,1372924,95417,0,10097.0,0,1,0,4,303,3.1,Media,6.7,9.450034663761514
Audi A4 3.0 TDI Quattro,2007,1110528,185225,0,19600.5,0,1,1,2,370,2.4,Media,6.1,9.45001403025433
Volkswagen Ameo 1.5 TDI Comfortline,2021,1618402,226454,1,17845.1,0,1,3,1,341,3.1,Alta,8.0,12.68998212394439
Volkswagen Polo 1.5 TDI Comfortline,2004,1263520,81942,0,8671.1,0,0,0,3,357,1.6,Media,6.5,9.450012109190299
Tata Aria Pure LX 4x2,2007,1820020,110147,0,11655.8,0,0,0,4,136,2.1,Media,5.699999999999999,9.449973403798968
Maruti Wagon R Stingray VXI,2001,192712,95975,1,10156.1,0,0,1,1,146,1.5,Baja,4.9,9.44998572286606
Mahindra Verito 1.5 D6 BSIII,2014,338581,10972,1,1015.9,0,0,0,1,139,1.7,Media,5.8,10.800275617678906
Tata Manza Club Class Quadrajet90 LS,2011,177129,53063,1,5311.6,0,0,0,1,144,1.3,Media,5.4,9.990021838993899
Mercedes-Benz E-Class Exclusive E 200 BSIV,2016,924113,201560,0,17774.3,0,1,0,1,333,2.6,Media,7.199999999999999,11.339968381314595
Ford Ecosport 1.5 DV5 MT Ambiente,2000,355525,135017,1,14287.5,1,0,0,2,324,1.5,Media,5.1,9.450008748906386
Hyundai Xcent 1.1 CRDi SX,2014,493172,62055,0,5745.8,0,0,1,1,170,1.7,Media,6.0,10.80006265446065
Honda City Corporate Edition,2013,1042030,239481,0,22742.7,2,1,3,1,332,2.7,Media,7.0,10.530016224986479
Ford Figo Titanium Diesel BSIV,2019,585755,200438,0,16497.0,0,0,0,2,370,2.1,Media,7.0,12.149966660604958
Mahindra Xylo E4,2021,370098,147003,1,11584.2,1,0,0,3,369,2.1,Alta,8.2,12.689957010410732
Hyundai Santro GLS I - Euro II,2015,336045,143774,1,12987.7,1,0,0,5,164,1.4,Media,5.300000000000001,11.070012396344232
Toyota Innova 2.5 G4 Diesel 8-seater,2008,2072063,89834,1,9506.2,1,0,0,4,324,1.2,Media,6.0,9.450043129746902
Mahindra Bolero SLX 4WD BSIII,2000,807902,157612,0,16678.5,2,0,0,1,223,1.4,Media,5.1,9.45001049255029
Maruti 800 Std,2016,416099,62450,0,5507.1,0,0,0,5,195,1.0,Media,5.300000000000001,11.339906665940331
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2012,983708,233648,0,22772.7,0,0,0,1,249,1.5,Media,6.0,10.260004303398366
Mahindra TUV 300 T4 Plus,2020,594043,70252,3,5656.4,0,0,0,2,311,2.3,Media,7.0,12.419913726044834
Mahindra Thar 4X4,2020,1420537,51904,0,4179.1,0,0,4,1,273,3.3,Alta,7.7,12.41989902132038
Maruti 800 EX,2004,306094,57320,0,6065.6,1,0,2,5,181,2.3,Media,5.0,9.450013189132154
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2009,1981327,36000,1,3809.5,0,0,0,2,364,1.5,Media,5.699999999999999,9.450059062869142
Maruti Alto K10 LXI CNG,2005,1383660,100341,0,10618.1,1,0,0,2,385,1.7,Media,5.699999999999999,9.449995761953645
Maruti Esteem AX,2023,749400,7599,1,574.4,0,1,0,1,277,4.4,Alta,8.6,13.229456824512535
Skoda Octavia Classic 1.9 TDI MT,2018,1751578,92636,1,7797.6,0,0,2,1,229,2.8,Media,7.1,11.880065661229096
Maruti SX4 S Cross DDiS 320 Zeta,2012,1707301,232117,1,22623.5,2,1,4,3,317,3.3,Alta,7.7,10.25999513779919
Nissan Sunny Diesel XL,2000,405113,236611,0,25038.2,0,0,1,2,218,2.2,Media,5.1,9.450000399389733
Maruti Swift VXI Optional,2019,1186301,220791,0,18172.1,0,0,0,2,135,3.4,Media,6.800000000000001,12.149999174558802
Renault KWID 1.0 RXT Optional,2014,160675,192237,0,17799.7,0,0,0,3,334,1.5,Media,7.1,10.800013483373315
Mahindra TUV 300 T10,2013,144266,194927,0,18511.6,1,1,3,1,180,2.1,Media,6.1,10.529992005013074
Hyundai i20 Active 1.4 SX with AVN,2007,1369956,239849,1,25380.8,1,1,2,5,299,2.2,Media,5.5,9.450017335938977
Maruti Wagon R LXI BS IV,2009,2128153,5018,0,531.0,1,0,1,1,124,1.9,Media,5.4,9.45009416195857
Audi A6 2.0 TDI  Design Edition,2008,1313772,136930,1,14489.9,0,1,0,1,377,2.8,Media,6.800000000000001,9.450030711047006
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2016,2282126,162064,0,14291.4,0,0,0,3,247,1.4,Media,6.8999999999999995,11.339966693256084
Chevrolet Beat PS,2008,346508,168652,1,17846.8,0,0,0,2,157,1.4,Baja,4.8,9.449985431561961
Maruti Alto LXI,2002,1066487,75916,0,8033.4,0,0,3,1,331,2.1,Media,5.8999999999999995,9.450046057709065
Hyundai EON D Lite Plus,2010,2290244,171872,0,17682.3,0,0,3,3,164,1.5,Media,6.0,9.72000248836407
Hyundai i20 Asta 1.4 CRDi,2011,291472,124193,0,12431.7,0,0,0,5,194,1.9,Media,5.300000000000001,9.990025499328329
Tata Indigo CS Emax CNG GLX,2009,2453449,63770,1,6748.1,0,0,1,2,392,2.1,Media,6.1,9.450067426386687
Tata Indica Vista Terra TDI BSIII,2016,1270925,191013,0,16844.2,0,1,0,1,255,2.6,Media,6.8999999999999995,11.339986464183516
Toyota Innova 2.5 V Diesel 7-seater,2016,2103301,220523,0,19446.5,0,0,0,1,290,1.3,Media,6.4,11.339984058828067
Ford Figo Diesel LXI,2010,350646,241847,0,24881.4,0,1,0,1,261,3.3,Media,6.7,9.719991640341782
Chevrolet Sail LS ABS,2021,65675,42487,0,3348.1,0,0,0,1,151,2.1,Media,6.800000000000001,12.689883814700876
Tata Indica Vista Quadrajet LS,2003,1216960,149015,1,15768.8,0,0,0,1,106,2.2,Media,5.2,9.44998985338136
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2006,1176805,239239,1,25316.3,0,0,0,3,70,2.3,Media,5.8999999999999995,9.449998617491499
Hyundai Grand i10 CRDi Asta Option,2020,1449877,107342,0,8642.7,1,0,1,1,221,2.9,Media,7.3,12.419961354669258
Audi Q5 2.0 TDI,2013,1318895,66457,0,6311.2,0,1,0,2,110,2.9,Media,5.8,10.530010140702244
Honda Amaze E i-Vtech,2006,1728575,23836,0,2522.3,1,0,1,2,64,1.5,Baja,4.4,9.450105062839471
Mahindra Scorpio 2.6 Turbo 9 Str,2023,2084158,106150,3,8023.4,0,0,0,4,363,3.3,Alta,8.6,13.230052097614479
Audi A8 L 3.0 TDI quattro,2007,1917294,242440,0,25655.0,0,0,1,1,346,1.4,Media,5.8999999999999995,9.450009744689144
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2000,1153371,16394,1,1734.8,0,1,3,2,144,2.8,Media,5.1,9.450080700945355
Hyundai Creta 1.6 SX,2023,1468859,77158,1,5832.0,0,0,0,1,355,2.0,Alta,7.7,13.230109739368999
Tata Tigor 1.2 Revotron XM,2021,784543,129660,1,10217.5,0,1,0,5,325,4.4,Alta,8.0,12.689992659652557
Skoda Yeti Ambition 4X2,2003,153845,115599,2,12232.7,0,0,0,3,397,2.4,Media,7.0,9.449998773778479
Mahindra Thar CRDe,2011,1410706,30280,0,3031.0,1,0,0,3,289,2.1,Media,6.8999999999999995,9.99010227647641
Maruti Alto VXi,2023,1010705,129221,3,9767.3,0,0,0,2,364,2.6,Alta,7.6,13.229961197055482
Honda Civic 1.8 V MT,2002,1010819,82318,1,8710.9,0,0,0,4,204,1.3,Media,5.300000000000001,9.449999426006498
Toyota Corolla Altis G AT,2012,1302002,137231,0,13375.3,0,0,1,1,273,1.7,Media,6.2,10.26003155069419
Maruti 800 AC,2019,916069,75162,1,6186.2,0,0,0,3,267,3.2,Alta,8.2,12.149946655458924
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2005,2376485,159512,1,16879.6,1,0,0,1,370,1.9,Media,6.1,9.449986966515795
Hyundai i10 Asta AT,2010,880154,238098,1,24495.7,0,0,0,2,349,1.8,Media,5.8999999999999995,9.71999167200774
Maruti Wagon R LXI CNG,2022,423218,213238,0,16453.5,0,0,0,5,295,3.3,Media,7.4,12.960038897499013
Mahindra Scorpio S11 BSIV,2003,526908,57712,1,6107.1,0,1,1,1,92,2.5,Media,5.300000000000001,9.449984444335282
Hyundai Xcent 1.2 VTVT E Plus,2019,2493380,114578,0,9430.3,0,0,0,1,192,3.3,Media,7.3,12.149984624031049
Skoda Fabia 1.2L Diesel Ambiente,2015,2318103,183728,1,16596.9,0,0,3,1,163,1.7,Media,6.0,11.0700190999524
Fiat Punto 1.3 Active,2006,1516559,142661,3,15096.4,0,0,0,2,101,1.0,Baja,4.3,9.450001324819162
BMW X1 sDrive 20d Exclusive,2021,298595,53241,1,4195.5,1,0,0,2,190,3.1,Media,7.0,12.690025026814444
Mahindra Verito 1.5 D2 BSIV,2010,2002361,28233,0,2904.6,0,0,0,1,250,2.3,Media,6.2,9.72009915306755
